id,lon,lat,taxonomy,number,night,structural,ADM2,ADM3,ADM4,desaID,use
HOSP_363,106.891599,-6.183903001,CR_LFM-DUH_H:2,1,100.67,8037861,Kota Jakarta Timur,Pulo Gadung,Kayu Putih,Kota Jakarta Timur_Pulo Gadung_Kayu Putih,hospital
HOSP_364,106.879946,-6.181974996,CR_LFM-DUH_H:3,4,155.5,9168119,Kota Jakarta Timur,Pulo Gadung,Kayu Putih,Kota Jakarta Timur_Pulo Gadung_Kayu Putih,hospital
HOSP_365,106.885909,-6.177787984,CR_LFM-DUH_H:4,3,92,2521284,Kota Jakarta Timur,Pulo Gadung,Kayu Putih,Kota Jakarta Timur_Pulo Gadung_Kayu Putih,hospital
HOSP_366,106.886088,-6.204104017,CR_LFM-DUH_H:3,1,523.83,53747534,Kota Jakarta Timur,Pulo Gadung,Pisangan Timur,Kota Jakarta Timur_Pulo Gadung_Pisangan Timur,hospital
HOSP_367,106.9036132,-6.179665907,CR_LFM-DUH_H:3,3,56.5,3674618,Kota Jakarta Timur,Pulo Gadung,Pulo Gadung,Kota Jakarta Timur_Pulo Gadung_Pulo Gadung,hospital
HOSP_368,106.883124,-6.198927018,CR_LFINF-DUM_H:3,2,45.67,4261804,Kota Jakarta Timur,Pulo Gadung,Rawamangun,Kota Jakarta Timur_Pulo Gadung_Rawamangun,hospital
HOSP_369,106.8844798,-6.196617203,CR_LFM-DUH_H:3,3,26.5,1216137,Kota Jakarta Timur,Pulo Gadung,Rawamangun,Kota Jakarta Timur_Pulo Gadung_Rawamangun,hospital
HOSP_370,106.9266077,-6.115302509,CR_LFM-DUH_H:4,3,73.5,4149578,Kota Jakarta Utara,Cilincing,Semper Timur,Kota Jakarta Utara_Cilincing_Semper Timur,hospital
HOSP_371,106.923181,-6.15736401,CR_LFM-DUH_H:3,3,69.67,3455959,Kota Jakarta Utara,Cilincing,Sukapura,Kota Jakarta Utara_Cilincing_Sukapura,hospital
HOSP_372,106.9287823,-6.155034302,CR_LFM-DUH_H:3,3,152.5,5948836,Kota Jakarta Utara,Cilincing,Sukapura,Kota Jakarta Utara_Cilincing_Sukapura,hospital
HOSP_373,106.9390376,-6.14140295,CR_LFM-DUH_H:3,3,72.5,7559706,Kota Jakarta Utara,Cilincing,Sukapura,Kota Jakarta Utara_Cilincing_Sukapura,hospital
HOSP_374,106.89747,-6.151399909,CR_LFM-DUH_H:6,4,208.67,17161570.01,Kota Jakarta Utara,Kelapa Gading,Kelapa Gading Barat,Kota Jakarta Utara_Kelapa Gading_Kelapa Gading Barat,hospital
HOSP_375,106.9168401,-6.16817234,CR_LFM-DUH_H:4,4,129.67,20369451,Kota Jakarta Utara,Kelapa Gading,Pegangsaan Dua,Kota Jakarta Utara_Kelapa Gading_Pegangsaan Dua,hospital
HOSP_376,106.8993974,-6.109872211,CR_LFM-DUH_H:5,4,583.5,47295373,Kota Jakarta Utara,Koja,Koja,Kota Jakarta Utara_Koja_Koja,hospital
HOSP_377,106.895545,-6.200271014,CR_LFM-DUH_H:3,3,61.67,4459825,Kota Jakarta Utara,Koja,Tanjung Priok,Kota Jakarta Utara_Koja_Tanjung Priok,hospital
HOSP_378,106.9092506,-6.12728792,CR_LFM-DUH_H:3,3,117.33,4774465,Kota Jakarta Utara,Koja,Tugu Selatan,Kota Jakarta Utara_Koja_Tugu Selatan,hospital
HOSP_379,106.8966,-6.130852008,CR_LFM-DUH_H:3,3,59,2639632,Kota Jakarta Utara,Koja,Tugu Utara,Kota Jakarta Utara_Koja_Tugu Utara,hospital
HOSP_380,106.9169491,-6.119944742,CR_LFM-DUH_H:4,3,127.33,11364036,Kota Jakarta Utara,Koja,Tugu Utara,Kota Jakarta Utara_Koja_Tugu Utara,hospital
HOSP_381,106.836715,-6.134314908,CR_LFM-DUM_H:4,2,36.5,2186994,Kota Jakarta Utara,Pademangan,Pademangan Barat,Kota Jakarta Utara_Pademangan_Pademangan Barat,hospital
HOSP_382,106.7354346,-6.115620701,CR_LFM-DUH_H:2,4,636,108903658,Kota Jakarta Utara,Penjaringan,Kamal Muara,Kota Jakarta Utara_Penjaringan_Kamal Muara,hospital
HOSP_383,106.752606,-6.124428929,CR_LFM-DUH_H:1,3,52.17,2223589,Kota Jakarta Utara,Penjaringan,Kamal Muara,Kota Jakarta Utara_Penjaringan_Kamal Muara,hospital
HOSP_384,106.764585,-6.116470004,CR_LFM-DUH_H:4,4,265,30338398,Kota Jakarta Utara,Penjaringan,Kapuk Muara,Kota Jakarta Utara_Penjaringan_Kapuk Muara,hospital
HOSP_385,106.7892955,-6.132831596,CR_LFM-DUH_H:4,3,27.33,1943663,Kota Jakarta Utara,Penjaringan,Pejagalan,Kota Jakarta Utara_Penjaringan_Pejagalan,hospital
HOSP_386,106.7796122,-6.13821748,CR_LFM-DUH_H:4,3,79.33,5381173,Kota Jakarta Utara,Penjaringan,Pejagalan,Kota Jakarta Utara_Penjaringan_Pejagalan,hospital
HOSP_387,106.7983615,-6.126961083,CR_LFM-DUH_H:4,4,113.83,12540856,Kota Jakarta Utara,Penjaringan,Penjaringan,Kota Jakarta Utara_Penjaringan_Penjaringan,hospital
HOSP_388,106.7999176,-6.125455781,CR_LFM-DUH_H:7,4,187.83,12788306,Kota Jakarta Utara,Penjaringan,Pluit,Kota Jakarta Utara_Penjaringan_Pluit,hospital
HOSP_389,106.8914085,-6.112488914,CR_LFM-DUH_H:4,3,18.83,995899,Kota Jakarta Utara,Tanjung Priok,Kebon Bawang,Kota Jakarta Utara_Tanjung Priok_Kebon Bawang,hospital
HOSP_390,106.890215,-6.115597992,CR_LFM-DUM_H:3,2,33.17,2620632,Kota Jakarta Utara,Tanjung Priok,Kebon Bawang,Kota Jakarta Utara_Tanjung Priok_Kebon Bawang,hospital
HOSP_391,106.8611745,-6.130163021,CR_LFM-DUH_H:5,1,183.83,5668911,Kota Jakarta Utara,Tanjung Priok,Papango,Kota Jakarta Utara_Tanjung Priok_Papango,hospital
HOSP_392,106.8869142,-6.129765318,CR_LFM-DUH_H:2,3,54.67,5534448,Kota Jakarta Utara,Tanjung Priok,Sungai Bambu,Kota Jakarta Utara_Tanjung Priok_Sungai Bambu,hospital
HOSP_393,106.881112,-6.116933984,CR_LFM-DUH_H:3,3,34.83,495054,Kota Jakarta Utara,Tanjung Priok,Sungai Bambu,Kota Jakarta Utara_Tanjung Priok_Sungai Bambu,hospital
HOSP_394,106.865743,-6.139031,CR_LFM-DUH_H:5,4,159,5843949,Kota Jakarta Utara,Tanjung Priok,Sunter Agung,Kota Jakarta Utara_Tanjung Priok_Sunter Agung,hospital
HOSP_395,106.8541267,-6.125461692,CR_LFM-DUH_H:3,3,64,2858127,Kota Jakarta Utara,Tanjung Priok,Sunter Agung,Kota Jakarta Utara_Tanjung Priok_Sunter Agung,hospital
HOSP_396,106.8620316,-6.145227192,CR_LFM-DUH_H:4,3,70,3986915,Kota Jakarta Utara,Tanjung Priok,Sunter Agung,Kota Jakarta Utara_Tanjung Priok_Sunter Agung,hospital
HOSP_397,106.8886574,-6.109974672,CR_LFM-DUH_H:7,3,43.5,1038429,Kota Jakarta Utara,Tanjung Priok,Tanjung Priok,Kota Jakarta Utara_Tanjung Priok_Tanjung Priok,hospital
HOSP_398,107.6004094,-6.987856389,CR_LFM-DUM_H:2,4,371.83,21018578,Bandung,Baleendah,Baleendah,Bandung_Baleendah_Baleendah,hospital
HOSP_399,107.856867,-7.0011637,CR_LFM-DUM_H:3,3,104,8121579,Bandung,Cicalengka,Cikopo,Bandung_Cicalengka_Cikopo,hospital
HOSP_400,107.7531129,-6.939020196,CR_LFM-DUM_H:4,3,214,6964226,Bandung,Cileunyi,Cileunyi Wetan,Bandung_Cileunyi_Cileunyi Wetan,hospital
HOSP_401,107.6208062,-6.981885723,CR_LFM-DUL_H:3,2,58.33,1344605,Bandung,Dayeuhkolot,Citeureup,Bandung_Dayeuhkolot_Citeureup,hospital
HOSP_402,107.556882,-6.960068996,CR_LFM-DUM_H:3,3,69.83,24041716,Bandung,Margaasih,Mekar Rahayu,Bandung_Margaasih_Mekar Rahayu,hospital
HOSP_403,107.5664577,-6.97618244,CR_LFM-DUL_H:2,2,42,630557,Bandung,Margahayu,Sulaeman,Bandung_Margahayu_Sulaeman,hospital
HOSP_404,107.5565171,-7.131229987,CR_LFM-DUL_H:1,2,32.5,2040859,Bandung,Pangalengan,Pangalengan,Bandung_Pangalengan_Pangalengan,hospital
HOSP_405,107.7685225,-7.049228725,CR_LFM-DUM_H:3,4,231,20675164,Bandung,Paseh,Cipaku,Bandung_Paseh_Cipaku,hospital
HOSP_406,107.8144915,-6.966300396,CR_LFM-DUL_H:3,2,39.17,5543248,Bandung,Rancaekek,Nanjungmekar,Bandung_Rancaekek_Nanjungmekar,hospital
HOSP_407,107.5365338,-7.015571038,CR_LFM-DUM_H:1,3,179.5,28000931,Bandung,Soreang,Cingcin,Bandung_Soreang_Cingcin,hospital
HOSP_408,107.5301851,-7.0300559,CR_LFM-DUM_H:3,3,93.17,4843777,Bandung,Soreang,Soreang,Bandung_Soreang_Soreang,hospital
HOSP_409,107.440907,-6.740791,CR_LFM-DUM_H:1,3,82.83,2518506,Bandung Barat,Cikalong Wetan,Ciptagumati,Bandung Barat_Cikalong Wetan_Ciptagumati,hospital
HOSP_410,107.4574568,-6.9484897,CR_LFM-DUM_H:5,3,81.33,2487634,Bandung Barat,Cililin,Cililin,Bandung Barat_Cililin_Cililin,hospital
HOSP_411,107.5515846,-6.838719489,CR_LFM-DUH_H:1,1,163.17,5979114,Bandung Barat,Cisarua,Jambudipa,Bandung Barat_Cisarua_Jambudipa,hospital
HOSP_412,107.6054606,-6.832155434,CR_LFM-DUM_H:2,3,66.5,2222184,Bandung Barat,Lembang,Gudang Kahuripan,Bandung Barat_Lembang_Gudang Kahuripan,hospital
HOSP_413,107.5028329,-6.862991382,CR_LFM-DUM_H:3,3,64,1547047,Bandung Barat,Ngamprah,Cimareme,Bandung Barat_Ngamprah_Cimareme,hospital
HOSP_414,107.5028329,-6.862991382,CR_LFM-DUL_H:3,2,22,1236256,Bandung Barat,Ngamprah,Cimareme,Bandung Barat_Ngamprah_Cimareme,hospital
HOSP_415,107.4894799,-6.846047709,CR_LFM-DUM_H:3,3,66.17,676934,Bandung Barat,Padalarang,Kertamulya,Bandung Barat_Padalarang_Kertamulya,hospital
HOSP_416,107.4751147,-6.877134506,CR_LFM-DUM_H:1,3,129,7824337,Bandung Barat,Padalarang,Kota Baru Parahyangan,Bandung Barat_Padalarang_Kota Baru Parahyangan,hospital
HOSP_417,107.4792457,-6.8433955,CR_LFM-DUM_H:3,3,24.5,544770,Bandung Barat,Padalarang,Padalarang,Bandung Barat_Padalarang_Padalarang,hospital
HOSP_418,107.006883,-6.180368017,CR_LFM-DUM_H:2,3,16.17,925267,Bekasi,Babelan,Bahagia,Bekasi_Babelan_Bahagia,hospital
HOSP_419,107.0437181,-6.168272216,CR_LFM-DUM_H:2,3,78.83,1665481,Bekasi,Babelan,Kebalen,Bekasi_Babelan_Kebalen,hospital
HOSP_420,107.0396233,-6.180893158,CR_LFM-DUM_H:2,3,96.17,11273825,Bekasi,Babelan,Kebalen,Bekasi_Babelan_Kebalen,hospital
HOSP_421,107.1844039,-6.0987472,CR_LFM-DUL_H:1,2,40.17,7639820,Bekasi,Cabangbungin,Jayalaksana,Bekasi_Cabangbungin_Jayalaksana,hospital
HOSP_422,107.0716851,-6.435711139,CR_LFM-DUM_H:2,3,78.83,2886833,Bekasi,Cibarusah,Cibarusah Jaya,Bekasi_Cibarusah_Cibarusah Jaya,hospital
HOSP_423,107.0720426,-6.435895259,CR_LFM-DUM_H:2,3,71.17,5082492,Bekasi,Cibarusah,Sindang Mulya,Bekasi_Cibarusah_Sindang Mulya,hospital
HOSP_424,107.080958,-6.2675799,CR_LFM-DUM_H:4,4,225.5,8908209,Bekasi,Cibitung,Wanasari,Bekasi_Cibitung_Wanasari,hospital
HOSP_425,107.0942647,-6.235345,CR_LFM-DUM_H:2,3,45,714306,Bekasi,Cibitung,Wanasari,Bekasi_Cibitung_Wanasari,hospital
HOSP_426,107.086101,-6.253084003,CR_LFM-DUM_H:4,3,167.33,7954165,Bekasi,Cibitung,Wanasari,Bekasi_Cibitung_Wanasari,hospital
HOSP_427,107.15278,-6.26111,CR_LFM-DUL_H:2,2,31.67,1390676,Bekasi,Cikarang,Sukajaya,Bekasi_Cikarang_Sukajaya,hospital
HOSP_428,107.1028163,-6.2782187,CR_LFM-DUM_H:3,3,60.17,6175963,Bekasi,Cikarang Barat,Cibitung,Bekasi_Cikarang Barat_Cibitung,hospital
HOSP_429,107.0805213,-6.3332919,CR_LFM-DUM_H:1,3,41.5,2546607,Bekasi,Cikarang Barat,Cikedokan,Bekasi_Cikarang Barat_Cikedokan,hospital
HOSP_430,107.0858259,-6.290742888,CR_LFM-DUM_H:3,3,57.17,16483812,Bekasi,Cikarang Barat,Gandasari,Bekasi_Cikarang Barat_Gandasari,hospital
HOSP_431,107.105127,-6.273421015,CR_LFM-DUM_H:3,3,56,862277,Bekasi,Cikarang Barat,Kalijaya,Bekasi_Cikarang Barat_Kalijaya,hospital
HOSP_432,107.1113194,-6.271415829,CR_LFM-DUL_H:3,2,32.67,1426100,Bekasi,Cikarang Barat,Sukadanau,Bekasi_Cikarang Barat_Sukadanau,hospital
HOSP_433,107.0972257,-6.273067382,CR_LFM-DUM_H:4,3,36.67,4335598,Bekasi,Cikarang Barat,Telaga Asih,Bekasi_Cikarang Barat_Telaga Asih,hospital
HOSP_434,107.1801326,-6.361440333,CR_LFM-DUM_H:4,3,64.17,17873021,Bekasi,Cikarang Pusat,Hegarmukti,Bekasi_Cikarang Pusat_Hegarmukti,hospital
HOSP_435,107.1590573,-6.3345915,CR_LFM-DUM_H:1,4,139.33,11865914,Bekasi,Cikarang Selatan,Cibatu,Bekasi_Cikarang Selatan_Cibatu,hospital
HOSP_436,107.1590573,-6.3345915,CR_LFM-DUM_H:1,3,72.83,3656078,Bekasi,Cikarang Selatan,Cibatu,Bekasi_Cikarang Selatan_Cibatu,hospital
HOSP_437,107.1675781,-6.329955524,CR_LFM-DUM_H:1,3,63.67,8149142,Bekasi,Cikarang Selatan,Cibatu,Bekasi_Cikarang Selatan_Cibatu,hospital
HOSP_438,107.1447468,-6.304607512,CR_LFM-DUM_H:3,3,79,3042346,Bekasi,Cikarang Selatan,Pasirsari,Bekasi_Cikarang Selatan_Pasirsari,hospital
HOSP_439,107.1187287,-6.357383727,CR_LFM-DUM_H:3,3,80.17,6721684,Bekasi,Cikarang Selatan,Serang,Bekasi_Cikarang Selatan_Serang,hospital
HOSP_440,107.1205172,-6.345397345,CR_LFM-DUL_H:3,2,23,851857,Bekasi,Cikarang Selatan,Serang,Bekasi_Cikarang Selatan_Serang,hospital
HOSP_441,107.102806,-6.342541918,CR_LFM-DUM_H:2,3,14.5,1387901,Bekasi,Cikarang Selatan,Sukadami,Bekasi_Cikarang Selatan_Sukadami,hospital
HOSP_442,107.1283136,-6.3154152,CR_LFM-DUM_H:5,4,106.83,116393510,Bekasi,Cikarang Selatan,Sukaresmi,Bekasi_Cikarang Selatan_Sukaresmi,hospital
HOSP_443,107.1283136,-6.3154152,CR_LFM-DUL_H:5,2,22.33,517852,Bekasi,Cikarang Selatan,Sukaresmi,Bekasi_Cikarang Selatan_Sukaresmi,hospital
HOSP_444,107.0853804,-6.3498797,CR_LFM-DUL_H:1,2,19,916778,Bekasi,Cikarang Selatan,Sukasejati,Bekasi_Cikarang Selatan_Sukasejati,hospital
HOSP_445,107.147061,-6.258590348,CR_LFM-DUM_H:5,3,33.33,1517061,Bekasi,Cikarang Utara,Cikarang Kita,Bekasi_Cikarang Utara_Cikarang Kita,hospital
HOSP_446,107.1547596,-6.2517463,CR_LFM-DUM_H:3,3,72.17,1813999,Bekasi,Cikarang Utara,Karangasih,Bekasi_Cikarang Utara_Karangasih,hospital
HOSP_447,107.142637,-6.265502,CR_LFM-DUM_H:3,3,75.67,9635034,Bekasi,Cikarang Utara,Karangbaru,Bekasi_Cikarang Utara_Karangbaru,hospital
HOSP_448,107.1648371,-6.2899037,CR_LFM-DUM_H:3,4,127.67,10604478,Bekasi,Cikarang Utara,Mekarmukti,Bekasi_Cikarang Utara_Mekarmukti,hospital
HOSP_449,107.16705,-6.299151907,CR_LFM-DUM_H:2,3,51.33,1475801,Bekasi,Cikarang Utara,Mekarmukti,Bekasi_Cikarang Utara_Mekarmukti,hospital
HOSP_450,107.1623629,-6.299791678,CR_LFM-DUM_H:3,3,63.5,4753666,Bekasi,Cikarang Utara,Mekarmukti,Bekasi_Cikarang Utara_Mekarmukti,hospital
HOSP_451,107.1489827,-6.271178715,CR_LFM-DUM_H:3,4,166.33,7605865,Bekasi,Cikarang Utara,Pasirgombong,Bekasi_Cikarang Utara_Pasirgombong,hospital
HOSP_452,107.1730379,-6.2742679,CR_LFM-DUM_H:2,3,146.33,3439681,Bekasi,Cikarang Utara,Simpangan,Bekasi_Cikarang Utara_Simpangan,hospital
HOSP_453,107.1730379,-6.2742679,CR_LFM-DUM_H:2,3,103.5,10774736,Bekasi,Cikarang Utara,Simpangan,Bekasi_Cikarang Utara_Simpangan,hospital
HOSP_454,107.18269,-6.277519011,CR_LFM-DUL_H:3,2,40.67,1493003,Bekasi,Cikarang Utara,Simpangan,Bekasi_Cikarang Utara_Simpangan,hospital
HOSP_455,107.1784911,-6.184631389,CR_LFM-DUL_H:1,2,44.33,2546607,Bekasi,Karangbahagia,Karang Sentosa,Bekasi_Karangbahagia_Karang Sentosa,hospital
HOSP_456,107.1590858,-6.230609965,CR_LFM-DUM_H:3,3,50.83,1426100,Bekasi,Karangbahagia,Sukaraya,Bekasi_Karangbahagia_Sukaraya,hospital
HOSP_457,107.2736054,-6.2557704,CR_LFM-DUL_H:1,2,43.33,862451,Bekasi,Kedungwaringin,Bojonsari,Bekasi_Kedungwaringin_Bojonsari,hospital
HOSP_458,107.0331608,-6.3382596,CR_LFM-DUM_H:2,3,69.67,2590748,Bekasi,Setu,Burangkeng,Bekasi_Setu_Burangkeng,hospital
HOSP_459,107.0699012,-6.286959674,CR_LFM-DUM_H:4,3,54.17,2408666,Bekasi,Setu,Lubangbuaya,Bekasi_Setu_Lubangbuaya,hospital
HOSP_460,107.020419,-6.267938999,CR_LFM-DUM_H:3,3,59.83,1901466,Bekasi,Tambun Selatan,Jatimulya,Bekasi_Tambun Selatan_Jatimulya,hospital
HOSP_461,107.0176626,-6.271780498,CR_LFM-DUL_H:3,2,26.33,1235953,Bekasi,Tambun Selatan,Jatimulya,Bekasi_Tambun Selatan_Jatimulya,hospital
HOSP_462,107.0470872,-6.277128115,CR_LFM-DUM_H:2,4,175.33,13928971,Bekasi,Tambun Selatan,Lambangsari,Bekasi_Tambun Selatan_Lambangsari,hospital
HOSP_463,107.0465552,-6.2424539,CR_LFM-DUM_H:4,3,12.83,2042548,Bekasi,Tambun Selatan,Setia Mekar,Bekasi_Tambun Selatan_Setia Mekar,hospital
HOSP_464,107.0653124,-6.243616925,CR_LFM-DUM_H:3,3,56,4848739,Bekasi,Tambun Selatan,Sumberjaya,Bekasi_Tambun Selatan_Sumberjaya,hospital
HOSP_465,107.065431,-6.2686092,CR_LFM-DUM_H:2,3,106.17,9104628,Bekasi,Tambun Selatan,Tambun,Bekasi_Tambun Selatan_Tambun,hospital
HOSP_466,107.0659482,-6.2632983,CR_LFM-DUM_H:3,3,93,5048393,Bekasi,Tambun Selatan,Tambun,Bekasi_Tambun Selatan_Tambun,hospital
HOSP_467,107.0683629,-6.2144945,CR_LFM-DUL_H:2,2,30.17,1282420,Bekasi,Tambun Utara,Jejalenjaya,Bekasi_Tambun Utara_Jejalenjaya,hospital
HOSP_468,107.023215,-6.232269894,CR_LFM-DUL_H:3,2,37.67,1589626,Bekasi,Tambun Utara,Karangsatria,Bekasi_Tambun Utara_Karangsatria,hospital
HOSP_469,106.9959129,-6.116651166,CR_LFM-DUL_H:1,2,35,802325,Bekasi,Tarumajaya,Pantai Makmur,Bekasi_Tarumajaya_Pantai Makmur,hospital
HOSP_470,106.981799,-6.150744611,CR_LFM-DUM_H:3,4,105.83,23310076,Bekasi,Tarumajaya,Pusaka Rakyat,Bekasi_Tarumajaya_Pusaka Rakyat,hospital
HOSP_471,106.8509323,-6.5590185,CR_LFM-DUM_H:2,4,130.33,17197248,Bogor,Babakan Madang,Citaringgul,Bogor_Babakan Madang_Citaringgul,hospital
HOSP_472,106.78917,-6.59444,CR_LFM-DUM_H:4,3,62.67,6855944,Bogor,Bojong Gede,Bojong Baru,Bogor_Bojong Gede_Bojong Baru,hospital
HOSP_473,106.7922718,-6.456161955,CR_LFM-DUM_H:2,3,83.83,4040400,Bogor,Bojong Gede,Pabuaran,Bogor_Bojong Gede_Pabuaran,hospital
HOSP_474,106.8591393,-6.65542954,CR_LFM-DUM_H:4,4,222.17,33337398,Bogor,Ciawi,Bendungan,Bogor_Ciawi_Bendungan,hospital
HOSP_475,106.8654159,-6.480014007,CR_LFM-DUM_H:3,4,220.5,24542753,Bogor,Cibinong,Cibinong,Bogor_Cibinong_Cibinong,hospital
HOSP_476,106.8634692,-6.47658338,CR_LFM-DUM_H:3,3,65.83,6342504,Bogor,Cibinong,Ciriung,Bogor_Cibinong_Ciriung,hospital
HOSP_477,106.8147778,-6.50427295,CR_LFM-DUM_H:1,3,75,5949613,Bogor,Cibinong,Karadenan,Bogor_Cibinong_Karadenan,hospital
HOSP_478,106.843346,-6.503135244,CR_LFM-DUM_H:2,3,45.83,3537315,Bogor,Cibinong,Nanggewer Mekar,Bogor_Cibinong_Nanggewer Mekar,hospital
HOSP_479,106.8481526,-6.4527732,CR_LFM-DUM_H:4,3,62.17,3222932,Bogor,Cibinong,Pabuaran,Bogor_Cibinong_Pabuaran,hospital
HOSP_480,106.8180928,-6.479274192,CR_LFM-DUM_H:3,4,282.83,29459022,Bogor,Cibinong,Tengah,Bogor_Cibinong_Tengah,hospital
HOSP_481,106.9583315,-6.434556355,CR_LFM-DUM_H:3,3,13.83,1496274,Bogor,Cileungsi,Cileungsi,Bogor_Cileungsi_Cileungsi,hospital
HOSP_482,106.9583315,-6.434556355,CR_LFM-DUM_H:3,3,65.17,5040079,Bogor,Cileungsi,Cileungsi,Bogor_Cileungsi_Cileungsi,hospital
HOSP_483,107.0047743,-6.404703495,CR_LFM-DUM_H:1,3,130.17,8129876,Bogor,Cileungsi,Cileungsi Kidul,Bogor_Cileungsi_Cileungsi Kidul,hospital
HOSP_484,106.956935,-6.409436002,CR_LFM-DUM_H:2,3,51,1877361,Bogor,Cileungsi,Cileungsi Kidul,Bogor_Cileungsi_Cileungsi Kidul,hospital
HOSP_485,107.0030676,-6.407544709,CR_LFM-DUM_H:2,4,122.83,9558612,Bogor,Cileungsi,Cipeucang,Bogor_Cileungsi_Cipeucang,hospital
HOSP_486,106.9682352,-6.379964013,CR_LFM-DUM_H:3,3,128.67,3790156,Bogor,Cileungsi,Limus Nunggal,Bogor_Cileungsi_Limus Nunggal,hospital
HOSP_487,106.9409263,-6.687286338,CR_LFM-DUH_H:4,1,136,20462039,Bogor,Cisarua,Cibeureum,Bogor_Cisarua_Cibeureum,hospital
HOSP_488,106.8733719,-6.485299147,CR_LFM-DUM_H:3,3,51.5,3028894,Bogor,Citeureup,Karang Asem Barat,Bogor_Citeureup_Karang Asem Barat,hospital
HOSP_489,106.8730109,-6.476069296,CR_LFM-DUM_H:3,3,57.83,12678950,Bogor,Citeureup,Puspasari,Bogor_Citeureup_Puspasari,hospital
HOSP_490,106.7343208,-6.564426018,CR_LFM-DUM_H:3,3,65.83,8178013,Bogor,Dramaga,Dramaga,Bogor_Dramaga_Dramaga,hospital
HOSP_491,106.9403702,-6.3832224,CR_LFM-DUM_H:3,4,107,41040502,Bogor,Gunung Putri,Nagrak,Bogor_Gunung Putri_Nagrak,hospital
HOSP_492,106.6906073,-6.3646752,CR_LFM-DUM_H:2,3,59,4068895,Bogor,Gunung Sindur,Pengasinan,Bogor_Gunung Sindur_Pengasinan,hospital
HOSP_493,107.0543788,-6.438817123,CR_LFM-DUM_H:1,3,108.33,4809270,Bogor,Jonggol,Sukamanah,Bogor_Jonggol_Sukamanah,hospital
HOSP_494,106.7572856,-6.511245035,CR_LFM-DUM_H:2,3,100.5,7667131,Bogor,Kemang,Jampang,Bogor_Kemang_Jampang,hospital
HOSP_495,106.7636712,-6.519359507,CR_LFM-DUM_H:3,3,87.33,3322697,Bogor,Kemang,Pondok Udik,Bogor_Kemang_Pondok Udik,hospital
HOSP_496,106.7492398,-6.5020422,CR_LFM-DUM_H:1,3,109.17,7987806,Bogor,Kemang,Semplak Barat,Bogor_Kemang_Semplak Barat,hospital
HOSP_497,106.6249208,-6.5702347,CR_LFM-DUM_H:2,4,257.17,21723882,Bogor,Leuwiliang,Cibeber I,Bogor_Leuwiliang_Cibeber I,hospital
HOSP_498,106.617332,-6.556919,CR_LFM-DUM_H:1,3,43.67,1958865,Bogor,Leuwiliang,Cibeber I,Bogor_Leuwiliang_Cibeber I,hospital
HOSP_499,106.7319228,-6.424636012,CR_LFM-DUM_H:3,3,47.5,2566483,Bogor,Parung,Pamager Sari,Bogor_Parung_Pamager Sari,hospital
HOSP_500,106.8313421,-6.526769101,CR_LFM-DUM_H:3,3,94.33,5726124,Bogor,Sukaraja,Cimandala,Bogor_Sukaraja_Cimandala,hospital
HOSP_501,108.3682183,-7.3078862,CR_LFM-DUL_H:1,2,49,867996,Ciamis,Barebeg,Barebeg,Ciamis_Barebeg_Barebeg,hospital
HOSP_502,108.382788,-7.303585,CR_LFM-DUM_H:1,3,95.33,4282115,Ciamis,Barebeg,Petirhilir,Ciamis_Barebeg_Petirhilir,hospital
HOSP_503,108.3593028,-7.332437182,CR_LFM-DUM_H:4,3,284,21808509,Ciamis,Ciamis,Ciamis,Ciamis_Ciamis_Ciamis,hospital
HOSP_504,108.3629009,-7.331392,CR_LFM-DUL_H:3,2,32.33,189246,Ciamis,Ciamis,Kertasari,Ciamis_Ciamis_Kertasari,hospital
HOSP_505,108.4304889,-7.347019598,MCF_LWAL-DUM_H:1,2,25.17,3689968,Ciamis,Cijeungjing,Cijeungjing,Ciamis_Cijeungjing_Cijeungjing,hospital
HOSP_506,108.3733184,-7.1640731,CR_LFM-DUL_H:1,2,33.33,6086159,Ciamis,Kawali,Winduraja,Ciamis_Kawali_Winduraja,hospital
HOSP_507,107.1377482,-6.805548628,CR_LFM-DUM_H:2,4,339.33,8515820,Cianjur,Cianjur,Bojongherang,Cianjur_Cianjur_Bojongherang,hospital
HOSP_508,107.1405957,-6.819106297,CR_LFM-DUL_H:3,2,25.17,2131485,Cianjur,Cianjur,Solokpandan,Cianjur_Cianjur_Solokpandan,hospital
HOSP_509,107.0391196,-6.7098984,CR_LFM-DUM_H:4,3,100.67,2320413,Cianjur,Cipanas,Palasari,Cianjur_Cipanas_Palasari,hospital
HOSP_510,107.1771359,-6.799381696,CR_LFM-DUM_H:1,3,115.5,7208373,Cianjur,Karangtengah,Sukamulya,Cianjur_Karangtengah_Sukamulya,hospital
HOSP_511,107.1999013,-7.208642,CR_LFM-DUL_H:1,2,97.67,6558369,Cianjur,Pagelaran,Pagelaran,Cianjur_Pagelaran_Pagelaran,hospital
HOSP_512,108.4136489,-6.656804812,CR_LFM-DUM_H:1,4,247,12439312,Cirebon,Arjawinangun,Kebonturi,Cirebon_Arjawinangun_Kebonturi,hospital
HOSP_513,108.618648,-6.811926,CR_LFM-DUM_H:1,3,80.33,3368255,Cirebon,Astanajapura,Mertapeda Wetan,Cirebon_Astanajapura_Mertapeda Wetan,hospital
